Filename,LC3CellID,LC3PunctaVol,LC3PunctaMeanInt,LC3SumObjInt,LAMPCellID,LAMPObjVol,LAMPMeanObjInt,LAMPSumObjInt
,,,,,2,0.585236,551.566,45780
,,,,,2,0.557032,602.937,47632
,,,,,2,1.46662,600.341,124871
,,,,,2,1.73455,573.528,141088
,,,,,2,2.25633,598.137,191404
,,,,,2,0.95189,599.074,80875
,,,,,2,1.04355,518.554,76746
,,,,,2,0.810869,545.739,62760
,,,,,2,9.92081,757.697,1.06608e+06
,,,,,2,0.965992,588.321,80600
,,,,,2,4.18126,722.492,428438
,,,,,2,2.31979,581.353,191265
,,,,,2,0.190378,583.815,15763
,,,,,2,0.564083,490.25,39220
,,,,,2,0.937788,583.098,77552
,,,,,2,0.352552,606.12,30306
,,,,,2,2.64414,620.936,232851
,,,,,2,0.27499,497.077,19386
,,,,,2,0.585236,557.108,46240
,,,,,2,1.0083,538.958,77071
,,,,,2,0.634593,569.111,51220
,,,,,2,1.59353,587.181,132703
,,,,,2,1.82622,544.996,141154
,,,,,2,0.712155,555.98,56154
,,,,,2,0.564083,603.7,48296
,,,,,2,4.71714,621.075,415499
,,,,,2,0.54293,640.234,49298
,,,,,2,0.190378,703.667,18999
,,,,,2,9.84325,681.265,951046
,,,,,2,7.29077,787.411,814183
,,,,,2,0.0846124,647.083,7765
,,,,,2,3.30694,628.614,294820
,,,,,2,1.41021,594.635,118927
,,,,,2,0.183327,635.308,16518
,,,,,2,0.599338,596.471,50700
,,,,,2,2.49607,588.506,208331
,,,,,2,0.578185,569.817,46725
,,,,,2,0.521777,550.851,40763
,,,,,2,0.521777,564.797,41795
,,,,,2,0.634593,510.822,45974
,,,,,2,11.4509,753.503,1.22369e+06
,,,,,2,0.507675,553.681,39865
,,,,,2,0.669848,562.389,53427
,,,,,2,0.585236,621.253,51564
,,,,,2,0.54293,578.403,44537
,,,,,2,2.86272,606.394,246196
,,,,,2,1.84737,716.389,187694
,,,,,2,0.592287,595.619,50032
,,,,,2,0.458317,619.585,40273
,,,,,2,0.444215,548.841,34577
,,,,,2,5.49981,726.903,566984
,,,,,2,2.21403,629.866,197778
,,,,,2,2.94028,736.144,306972
,,,,,2,2.75695,659.133,257721
,,,,,2,0.620491,618.841,54458
